words,itemnum,condition,word01,word02,word03,word04,word05,word06,word07,word08,word09,word10,word11,word12,word13,word14,word15,word16,group,critical_word,critical_word_pos,Sentence,RemovalType,WordsKept,WordsRemoved,ListNumber,Code
The biologist knew that there were bats living in the cave in the woods.,99,HC,The,biologist,knew,that,there,were,bats,living,in,the,cave,in,the,woods.,,,79,cave,11,The biologist knew that there were bats living in the cave,2,11,3,5,HC99R2
The scientists were extracting the DNA from a cell in a living organism.,103,MC,The,scientists,were,extracting,the,DNA,from,a,cell,in,a,living,organism.,,,,144,cell,9,The scientists were extracting the DNA from a,1,8,5,5,MC103R1
The teacher walked up to the board and grabbed a piece of chalk at home.,105,HC,The,teacher,walked,up,to,the,board,and,grabbed,a,piece,of,chalk,at,home.,,196,chalk,13,The teacher walked up to the board and grabbed a piece of chalk at,3,14,1,5,HC105R3
The two Russians played another round of chess at Victor's house.,109,MC,The,two,Russians,played,another,round,of,chess,at,Victor's,house.,,,,,,213,chess,8,The two Russians played another round of chess,2,8,3,5,MC109R2
"Every Spring, my family cleans out the basement and the chimney of the house.",113,LC,Every,"Spring,",my,family,cleans,out,the,basement,and,the,chimney,of,the,house.,,,106,chimney,11,"Every Spring, my family cleans out the basement and the",1,10,4,5,LC113R1
"Every Easter, they heard the church choir in the evening.",115,MC,Every,"Easter,",they,heard,the,church,choir,in,the,evening.,,,,,,,194,choir,7,"Every Easter, they heard the church choir in",3,8,2,5,MC115R3
All of the fifth-graders had to get in a circle on the rug.,119,LC,All,of,the,fifth-graders,had,to,get,in,a,circle,on,the,rug.,,,,47,circle,10,All of the fifth-graders had to get in a circle,2,10,3,5,LC119R2
"Above the doorway, he heard the ticking of the old clock on the wall.",120,HC,Above,the,"doorway,",he,heard,the,ticking,of,the,old,clock,on,the,wall.,,,35,clock,11,"Above the doorway, he heard the ticking of the old",1,10,4,5,HC120R1
The biologist used the microscope to see inside of the cocoon made of silk.,125,LC,The,biologist,used,the,microscope,to,see,inside,of,the,cocoon,made,of,silk.,,,25,cocoon,11,The biologist used the microscope to see inside of the cocoon made,3,12,2,5,LC125R3
Melissa asks for decaf when ordering her cup of coffee at the restaurant.,126,HC,Melissa,asks,for,decaf,when,ordering,her,cup,of,coffee,at,the,restaurant.,,,,123,coffee,10,Melissa asks for decaf when ordering her cup of coffee,2,10,3,5,HC126R2
"Because it was rare, he could get some money from selling the coin in Dallas.",130,MC,Because,it,was,"rare,",he,could,get,some,money,from,selling,the,coin,in,Dallas.,,190,coin,13,"Because it was rare, he could get some money from selling the",1,12,3,5,MC130R1
The boy scout navigated using a map and a compass in his bag.,132,HC,The,boy,scout,navigated,using,a,map,and,a,compass,in,his,bag.,,,,173,compass,10,The boy scout navigated using a map and a compass in,3,11,2,5,HC132R3
They were worried that the cat would tear up the couch in the den.,136,MC,They,were,worried,that,the,cat,would,tear,up,the,couch,in,the,den.,,,5,couch,11,They were worried that the cat would tear up the couch,2,11,3,5,MC136R2
Eric picked up his friend and brought him to court On Tuesday.,140,LC,Eric,picked,up,his,friend,and,brought,him,to,court,On,Tuesday.,,,,,203,court,10,Eric picked up his friend and brought him to,1,9,3,5,LC140R1
The nuns were praying beside the wooden cross made of oak.,142,MC,The,nuns,were,praying,beside,the,wooden,cross,made,of,oak.,,,,,,169,cross,8,The nuns were praying beside the wooden cross made,3,9,2,5,MC142R3
The merchant paid for the goods with a golden crown with bright jewels.,146,LC,The,merchant,paid,for,the,goods,with,a,golden,crown,with,bright,jewels.,,,,209,crown,10,The merchant paid for the goods with a golden crown,2,10,3,5,LC146R2
The disease is fatal as there is no known cure for it.,147,HC,The,disease,is,fatal,as,there,is,no,known,cure,for,it.,,,,,14,cure,10,The disease is fatal as there is no known,1,9,3,5,HC147R1
The young students learned some interesting facts about the desert in Algeria.,152,LC,The,young,students,learned,some,interesting,facts,about,the,desert,in,Algeria.,,,,,99,desert,10,The young students learned some interesting facts about the desert in,3,11,1,5,LC152R3
"Late at the office, Victor can always be found sitting at his desk near the window.",153,HC,Late,at,the,"office,",Victor,can,always,be,found,sitting,at,his,desk,near,the,window.,97,desk,13,"Late at the office, Victor can always be found sitting at his desk",2,13,3,5,HC153R2
"Before leaving the driveway, my wife checked the baby's diaper for accidents.",157,MC,Before,leaving,the,"driveway,",my,wife,checked,the,baby's,diaper,for,accidents.,,,,,177,diaper,10,"Before leaving the driveway, my wife checked the baby's",1,9,3,5,MC157R1
"To take her turn at Monopoly, Helen rolled both of the dice last night.",159,HC,To,take,her,turn,at,"Monopoly,",Helen,rolled,both,of,the,dice,last,night.,,,126,dice,12,"To take her turn at Monopoly, Helen rolled both of the dice last",3,13,1,5,HC159R3
The young woman was inspired by the scientist and the doctor at the clinic.,163,MC,The,young,woman,was,inspired,by,the,scientist,and,the,doctor,at,the,clinic.,,,133,doctor,11,The young woman was inspired by the scientist and the doctor,2,11,3,5,MC163R2
In the corner of his eye he saw a white dove with outstretched wings.,167,LC,In,the,corner,of,his,eye,he,saw,a,white,dove,with,outstretched,wings.,,,180,dove,11,In the corner of his eye he saw a white,1,10,4,5,LC167R1
"In her bedroom, she was looking for her black dress with sequins.",169,MC,In,her,"bedroom,",she,was,looking,for,her,black,dress,with,sequins.,,,,,128,dress,10,"In her bedroom, she was looking for her black dress with",3,11,1,5,MC169R3
"When school ended, my friends just wanted to drink at the bar.",173,LC,When,school,"ended,",my,friends,just,wanted,to,drink,at,the,bar.,,,,,153,drink,9,"When school ended, my friends just wanted to drink",2,9,3,5,LC173R2
The lake had dried up after last year's drought in California.,174,HC,The,lake,had,dried,up,after,last,year's,drought,in,California.,,,,,,8,drought,9,The lake had dried up after last year's,1,8,3,5,HC174R1
The driver was waiting for the car to dry behind the barn.,179,LC,The,driver,was,waiting,for,the,car,to,dry,behind,the,barn.,,,,,96,dry,9,The driver was waiting for the car to dry behind,3,10,2,5,LC179R3
"Her fridge was empty, and she had nothing to eat while she waited.",180,HC,Her,fridge,was,"empty,",and,she,had,nothing,to,eat,while,she,waited.,,,,36,eat,10,"Her fridge was empty, and she had nothing to eat",2,10,3,5,HC180R2
The man really wanted to fry some more eggs after sunrise.,184,MC,The,man,really,wanted,to,fry,some,more,eggs,after,sunrise.,,,,,,147,eggs,9,The man really wanted to fry some more,1,8,3,5,MC184R1
The senator campaigned in order to win the election that was weeks away.,186,HC,The,senator,campaigned,in,order,to,win,the,election,that,was,weeks,away.,,,,83,election,9,The senator campaigned in order to win the election that,3,10,3,5,HC186R3
His children thought the games were made by the elves on Christmas Eve.,190,MC,His,children,thought,the,games,were,made,by,the,elves,on,Christmas,Eve.,,,,197,elves,10,His children thought the games were made by the elves,2,10,3,5,MC190R2
Her new wallpaper was the same color as her eyes which were bright blue.,194,LC,Her,new,wallpaper,was,the,same,color,as,her,eyes,which,were,bright,blue.,,,10,eyes,10,Her new wallpaper was the same color as her,1,9,5,5,LC194R1
My uncle planted lots of trees on his farm in Pennsylvania.,196,MC,My,uncle,planted,lots,of,trees,on,his,farm,in,Pennsylvania.,,,,,,66,farm,9,My uncle planted lots of trees on his farm in,3,10,1,5,MC196R3
"After he returned home from his travels, Jim became a farmer in his hometown.",200,LC,After,he,returned,home,from,his,"travels,",Jim,became,a,farmer,in,his,hometown.,,,149,farmer,11,"After he returned home from his travels, Jim became a farmer",2,11,3,5,LC200R2
"Before mopping, he had to sweep the floor because the boss insisted.",201,HC,Before,"mopping,",he,had,to,sweep,the,floor,because,the,boss,insisted.,,,,,32,floor,8,"Before mopping, he had to sweep the",1,7,5,5,HC201R1
"At the end of the day, her clothes were covered with flour from the store.",206,LC,At,the,end,of,the,"day,",her,clothes,were,covered,with,flour,from,the,store.,,146,flour,12,"At the end of the day, her clothes were covered with flour from",3,13,2,5,LC206R3
"Pam received a rose, but preferred any other species of flower according to Alan.",207,HC,Pam,received,a,"rose,",but,preferred,any,other,species,of,flower,according,to,Alan.,,,185,flower,11,"Pam received a rose, but preferred any other species of flower",2,11,3,5,HC207R2
"When it's locked in a cage, it can no longer fly or move around.",211,MC,When,it's,locked,in,a,"cage,",it,can,no,longer,fly,or,move,around.,,,172,fly,11,"When it's locked in a cage, it can no longer",1,10,4,5,MC211R1
"The editor, who hates Times New Roman, decided to switch the font of the magazine.",213,HC,The,"editor,",who,hates,Times,New,"Roman,",decided,to,switch,the,font,of,the,magazine.,,181,font,12,"The editor, who hates Times New Roman, decided to switch the font of",3,13,2,5,HC213R3
The burglar stole the painting but left the elegant frame made of silver.,217,MC,The,burglar,stole,the,painting,but,left,the,elegant,frame,made,of,silver.,,,,150,frame,10,The burglar stole the painting but left the elegant frame,2,10,3,5,MC217R2
Jason brought his parents a lot of fruit as well.,221,LC,Jason,brought,his,parents,a,lot,of,fruit,as,well.,,,,,,,178,fruit,8,Jason brought his parents a lot of,1,7,3,5,LC221R1
The thirsty police officer could probably drink a gallon in Virginia.,223,MC,The,thirsty,police,officer,could,probably,drink,a,gallon,in,Virginia.,,,,,,122,gallon,9,The thirsty police officer could probably drink a gallon in,3,10,1,5,MC223R3
Her mother was adamant that she has to wear glasses in class.,227,LC,Her,mother,was,adamant,that,she,has,to,wear,glasses,in,class.,,,,,44,glasses,10,Her mother was adamant that she has to wear glasses,2,10,2,5,LC227R2
The doctor wore the sterile rubber gloves in the hospital.,228,HC,The,doctor,wore,the,sterile,rubber,gloves,in,the,hospital.,,,,,,,143,gloves,7,The doctor wore the sterile rubber,1,6,4,5,HC228R1
He knew that it was important to have a goal during the game.,233,LC,He,knew,that,it,was,important,to,have,a,goal,during,the,game.,,,,137,goal,10,He knew that it was important to have a goal during,3,11,2,5,LC233R3
The collector's most valuable coins were made of silver and gold from India.,234,HC,The,collector's,most,valuable,coins,were,made,of,silver,and,gold,from,India.,,,,215,gold,11,The collector's most valuable coins were made of silver and gold,2,11,2,5,HC234R2
The family wondered whether the visitors wanted to say grace around the table.,238,MC,The,family,wondered,whether,the,visitors,wanted,to,say,grace,around,the,table.,,,,114,grace,10,The family wondered whether the visitors wanted to say,1,9,4,5,MC238R1
On the mashed potatoes she poured a delicious gravy that tastes great.,240,HC,On,the,mashed,potatoes,she,poured,a,delicious,gravy,that,tastes,great.,,,,,31,gravy,9,On the mashed potatoes she poured a delicious gravy that,3,10,2,5,HC240R3
The security experts were arresting a brilliant hacker living in San Bernardino.,244,MC,The,security,experts,were,arresting,a,brilliant,hacker,living,in,San,Bernardino.,,,,,18,hacker,8,The security experts were arresting a brilliant hacker,2,8,4,5,MC244R2
We noticed Brian had a nice looking haircut with clean lines.,248,LC,We,noticed,Brian,had,a,nice,looking,haircut,with,clean,lines.,,,,,,84,haircut,8,We noticed Brian had a nice looking,1,7,4,5,LC248R1
"I couldn't finish writing, because there was something wrong with my hand at the office.",250,MC,I,couldn't,finish,"writing,",because,there,was,something,wrong,with,my,hand,at,the,office.,,191,hand,12,"I couldn't finish writing, because there was something wrong with my hand at",3,13,2,5,MC250R3
The hikers didn't buy the tent because it was too heavy and bulky.,254,LC,The,hikers,didn't,buy,the,tent,because,it,was,too,heavy,and,bulky.,,,,67,heavy,11,The hikers didn't buy the tent because it was too heavy,2,11,2,5,LC254R2
"They didn't have a puck or skates, so they couldn't play hockey at school.",255,HC,They,didn't,have,a,puck,or,"skates,",so,they,couldn't,play,hockey,at,school.,,,174,hockey,12,"They didn't have a puck or skates, so they couldn't play",1,11,3,5,HC255R1
James didn't have enough money for the hook with the sharp point.,260,LC,James,didn't,have,enough,money,for,the,hook,with,the,sharp,point.,,,,,219,hook,8,James didn't have enough money for the hook with,3,9,3,5,LC260R3
"To water the huge garden, they needed a long hose with an attachment.",261,HC,To,water,the,huge,"garden,",they,needed,a,long,hose,with,an,attachment.,,,,136,hose,10,"To water the huge garden, they needed a long hose",2,10,3,5,HC261R2
"For the wedding reception, they were supposed to meet at a nice hotel in town.",265,MC,For,the,wedding,"reception,",they,were,supposed,to,meet,at,a,nice,hotel,in,town.,,131,hotel,13,"For the wedding reception, they were supposed to meet at a nice",1,12,3,5,MC265R1
"After hours of brainstorming, they had run out of ideas to solve the problem.",267,HC,After,hours,of,"brainstorming,",they,had,run,out,of,ideas,to,solve,the,problem.,,,167,ideas,10,"After hours of brainstorming, they had run out of ideas to",3,11,3,5,HC267R3
"To get warm, the two arctic explorers climbed inside a small igloo on a hill.",271,MC,To,get,"warm,",the,two,arctic,explorers,climbed,inside,a,small,igloo,on,a,hill.,,101,igloo,12,"To get warm, the two arctic explorers climbed inside a small igloo",2,12,3,5,MC271R2
The supply cabinet had just run out of ink in the office.,275,LC,The,supply,cabinet,had,just,run,out,of,ink,in,the,office.,,,,,95,ink,9,The supply cabinet had just run out of,1,8,4,5,LC275R1
She brought the needle to inject some insulin to control her blood sugar.,277,MC,She,brought,the,needle,to,inject,some,insulin,to,control,her,blood,sugar.,,,,168,insulin,8,She brought the needle to inject some insulin to,3,9,4,5,MC277R3
I saw some steam coming out of the new iron in the bedroom.,281,LC,I,saw,some,steam,coming,out,of,the,new,iron,in,the,bedroom.,,,,29,iron,10,I saw some steam coming out of the new iron,2,10,3,5,LC281R2
The sailors saw a single palm tree in the center of the island in Bermuda.,282,HC,The,sailors,saw,a,single,palm,tree,in,the,center,of,the,island,in,Bermuda.,,183,island,13,The sailors saw a single palm tree in the center of the,1,12,3,5,HC282R1
"At Costco, she bought some crisp apples and lots of jelly made from raspberries.",287,LC,At,"Costco,",she,bought,some,crisp,apples,and,lots,of,jelly,made,from,raspberries.,,,111,jelly,11,"At Costco, she bought some crisp apples and lots of jelly made",3,12,2,5,LC287R3
He usually eats a whole orange rather than just drinking the juice at breakfast.,288,HC,He,usually,eats,a,whole,orange,rather,than,just,drinking,the,juice,at,breakfast.,,,81,juice,12,He usually eats a whole orange rather than just drinking the juice,2,12,2,5,HC288R2
"As she rushed out, she forgot to take her keys with her.",292,MC,As,she,rushed,"out,",she,forgot,to,take,her,keys,with,her.,,,,,212,keys,10,"As she rushed out, she forgot to take her",1,9,3,5,MC292R1
The curse could only be broken by her true love's first kiss on the lips.,294,HC,The,curse,could,only,be,broken,by,her,TRUE,love's,first,kiss,on,the,lips.,,132,kiss,12,The curse could only be broken by her true love's first kiss on,3,13,2,5,HC294R3
We decided to buy the cook a silver knife that was valuable.,298,MC,We,decided,to,buy,the,cook,a,silver,knife,that,was,valuable.,,,,,112,knife,9,We decided to buy the cook a silver knife,2,9,3,5,MC298R2
The marathon runners will cross more than six lanes of traffic.,302,LC,The,marathon,runners,will,cross,more,than,six,lanes,of,traffic.,,,,,,43,lanes,9,The marathon runners will cross more than six,1,8,3,5,LC302R1
The coach of our team always made me laugh at work.,304,MC,The,coach,of,our,team,always,made,me,laugh,at,work.,,,,,,125,laugh,9,The coach of our team always made me laugh at,3,10,1,5,MC304R3
We saw the man walking barefoot across the lawn in front of his house.,308,LC,We,saw,the,man,walking,barefoot,across,the,lawn,in,front,of,his,house.,,,92,lawn,9,We saw the man walking barefoot across the lawn,2,9,5,5,LC308R2
"When the company sued him, he decided to hire a lawyer right away.",309,HC,When,the,company,sued,"him,",he,decided,to,hire,a,lawyer,right,away.,,,,49,lawyer,11,"When the company sued him, he decided to hire a",1,10,3,5,HC309R1
"For her project, she bought lots of black leather and tough fabric.",314,LC,For,her,"project,",she,bought,lots,of,black,leather,and,tough,fabric.,,,,,124,leather,9,"For her project, she bought lots of black leather and",3,10,2,5,LC314R3
Bill raked up all the leaves in front of his condo.,315,HC,Bill,raked,up,all,the,leaves,in,front,of,his,condo.,,,,,,142,leaves,6,Bill raked up all the leaves,2,6,5,5,HC315R2
"When Peter's dark secret was discovered, everyone knew he was a liar with real issues.",319,MC,When,Peter's,dark,secret,was,"discovered,",everyone,knew,he,was,a,liar,with,real,issues.,,85,liar,12,"When Peter's dark secret was discovered, everyone knew he was a",1,11,4,5,MC319R1
"Because it was overdue, Billy returned the book to the library down the street.",321,HC,Because,it,was,"overdue,",Billy,returned,the,book,to,the,library,down,the,street.,,,141,library,11,"Because it was overdue, Billy returned the book to the library down",3,12,2,5,HC321R3
She couldn't read the book because her brother was blocking the light in the corner.,325,MC,She,couldn't,read,the,book,because,her,brother,was,blocking,the,light,in,the,corner.,,70,light,12,She couldn't read the book because her brother was blocking the light,2,12,3,5,MC325R2
"At the store, she bought some black pens and some red lipstick that looked nice.",329,LC,At,the,"store,",she,bought,some,black,pens,and,some,red,lipstick,that,looked,nice.,,205,lipstick,12,"At the store, she bought some black pens and some red",1,11,4,5,LC329R1
The kid who was playing on the playground was very loud and annoying.,331,MC,The,kid,who,was,playing,on,the,playground,was,very,loud,and,annoying.,,,,12,loud,11,The kid who was playing on the playground was very loud and,3,12,1,5,MC331R3
He was late because he had to pick up his lunch and his thermos.,335,LC,He,was,late,because,he,had,to,pick,up,his,lunch,and,his,thermos.,,,21,lunch,11,He was late because he had to pick up his lunch,2,11,3,5,LC335R2
The gentleman lit the candle using a single match which was surprising.,336,HC,The,gentleman,lit,the,candle,using,a,single,match,which,was,surprising.,,,,,148,match,9,The gentleman lit the candle using a single,1,8,4,5,HC336R1
Ben was always an excellent employee because he had a good memory since childhood.,341,LC,Ben,was,always,an,excellent,employee,because,he,had,a,good,memory,since,childhood.,,,22,memory,12,Ben was always an excellent employee because he had a good memory since,3,13,1,5,LC341R3
The dairy cow produced a lot of milk that looks fresh.,342,HC,The,dairy,cow,produced,a,lot,of,milk,that,looks,fresh.,,,,,,33,milk,8,The dairy cow produced a lot of milk,2,8,3,5,HC342R2
The couple camped near the side of the mountain in the Adirondacks.,346,MC,The,couple,camped,near,the,side,of,the,mountain,in,the,Adirondacks.,,,,,154,mountain,9,The couple camped near the side of the,1,8,4,5,MC346R1
"After the body was discovered, our neighbor was arrested for murder and arson.",348,HC,After,the,body,was,"discovered,",our,neighbor,was,arrested,for,murder,and,arson.,,,,208,murder,11,"After the body was discovered, our neighbor was arrested for murder and",3,12,1,5,HC348R3
The head of the cheerleading squad needed to build some muscle real fast.,352,MC,The,head,of,the,cheerleading,squad,needed,to,build,some,muscle,real,fast.,,,,53,muscle,11,The head of the cheerleading squad needed to build some muscle,2,11,2,5,MC352R2
When he was walking past the kitchen he accidentally dropped a napkin made of linen.,356,LC,When,he,was,walking,past,the,kitchen,he,accidentally,dropped,a,napkin,made,of,linen.,,34,napkin,12,When he was walking past the kitchen he accidentally dropped a,1,11,4,5,LC356R1
They decided to use the elevator because the stairwell was too narrow and cramped.,358,MC,They,decided,to,use,the,elevator,because,the,stairwell,was,too,narrow,and,cramped.,,,108,narrow,12,They decided to use the elevator because the stairwell was too narrow and,3,13,1,5,MC358R3
"Of all the animals, the peacock is known for its long neck and distinctive colors.",362,LC,Of,all,the,"animals,",the,peacock,is,known,for,its,long,neck,and,distinctive,colors.,,211,neck,12,"Of all the animals, the peacock is known for its long neck",2,12,3,5,LC362R2
She couldn't get the thread through the eye of the needle while quilting.,363,HC,She,couldn't,get,the,thread,through,the,eye,of,the,needle,while,quilting.,,,,193,needle,11,She couldn't get the thread through the eye of the,1,10,3,5,HC363R1
"While cleaning up outside, Jerry had to throw away a nest made of twigs.",368,LC,While,cleaning,up,"outside,",Jerry,had,to,throw,away,a,nest,made,of,twigs.,,,207,nest,11,"While cleaning up outside, Jerry had to throw away a nest made",3,12,2,5,LC368R3
The volleyball shot barely made it over the net in the high school gym.,369,HC,The,volleyball,shot,barely,made,it,over,the,net,in,the,high,school,gym.,,,54,net,9,The volleyball shot barely made it over the net,2,9,5,5,HC369R2
"To keep their relationship secret, they usually meet at night in the city.",373,MC,To,keep,their,relationship,"secret,",they,usually,meet,at,night,in,the,city.,,,,184,night,10,"To keep their relationship secret, they usually meet at",1,9,4,5,MC373R1
Jack forgot about the cookies baking in the oven at home.,375,HC,Jack,forgot,about,the,cookies,baking,in,the,oven,at,home.,,,,,,86,oven,9,Jack forgot about the cookies baking in the oven at,3,10,1,5,HC375R3
They used naloxone to treat an overdose in the motel room.,379,MC,They,used,naloxone,to,treat,an,overdose,in,the,motel,room.,,,,,,159,overdose,7,They used naloxone to treat an overdose,2,7,4,5,MC379R2
Erica had always wanted to try a new type of paint for the mural.,383,LC,Erica,had,always,wanted,to,try,a,new,type,of,paint,for,the,mural.,,,110,paint,11,Erica had always wanted to try a new type of,1,10,4,5,LC383R1
"In all his chemistry classes, the student used a lot of paper for taking notes.",385,MC,In,all,his,chemistry,"classes,",the,student,used,a,lot,of,paper,for,taking,notes.,,72,paper,12,"In all his chemistry classes, the student used a lot of paper for",3,13,2,5,MC385R3
"Right beside the lake, there was a huge party that made the neighbors angry.",389,LC,Right,beside,the,"lake,",there,was,a,huge,party,that,made,the,neighbors,angry.,,,202,party,9,"Right beside the lake, there was a huge party",2,9,5,5,LC389R2
