words,itemnum,condition,word01,word02,word03,word04,word05,word06,word07,word08,word09,word10,word11,word12,word13,word14,word15,word16,group,critical_word,critical_word_pos,Sentence,RemovalType,WordsKept,WordsRemoved,ListNumber,Code
The chief of police found the suicide note on the bed in the guestroom.,37,MC,The,chief,of,police,found,the,suicide,note,on,the,bed,in,the,guestroom.,,,100,bed,11,The chief of police found the suicide note on the,1,10,4,1,MC37R1
The people outside were avoiding the group of bees in the yard.,41,LC,The,people,outside,were,avoiding,the,group,of,bees,in,the,yard.,,,,,195,bees,9,The people outside were avoiding the group of bees in,3,10,2,1,LC41R3
"To wash your clothes whiter, you should add a little bleach to the water.",42,HC,To,wash,your,clothes,"whiter,",you,should,add,a,little,bleach,to,the,water.,,,89,bleach,11,"To wash your clothes whiter, you should add a little bleach",2,11,3,1,HC42R2
The woman's counter and refrigerator were covered in blood from the killings.,47,LC,The,woman's,counter,and,refrigerator,were,covered,in,blood,from,the,killings.,,,,,217,blood,9,The woman's counter and refrigerator were covered in,1,8,4,1,LC47R1
My favorite part of Spring is when the flowers begin to bloom out back.,48,HC,My,favorite,part,of,Spring,is,when,the,flowers,begin,to,bloom,out,back.,,,175,bloom,12,My favorite part of Spring is when the flowers begin to bloom out,3,13,1,1,HC48R3
"To destroy the building, they decided to use the bomb made of TNT.",52,MC,To,destroy,the,"building,",they,decided,to,use,the,bomb,made,of,TNT.,,,,65,bomb,10,"To destroy the building, they decided to use the bomb",2,10,3,1,MC52R2
The author signed a copy of her new book at the bookstore.,54,HC,The,author,signed,a,copy,of,her,new,book,at,the,bookstore.,,,,,75,book,9,The author signed a copy of her new,1,8,4,1,HC54R1
There were lots of intimidating guards stationed at the border into Texas.,58,MC,There,were,lots,of,intimidating,guards,stationed,at,the,border,into,Texas.,,,,,151,border,10,There were lots of intimidating guards stationed at the border into,3,11,1,1,MC58R3
"He visited the catacombs, and he thought it was boring and dull.",62,LC,He,visited,the,"catacombs,",and,he,thought,it,was,boring,and,dull.,,,,,102,boring,10,"He visited the catacombs, and he thought it was boring",2,10,2,1,LC62R2
"While facing the target, he picked up his bow and fired.",64,MC,While,facing,the,"target,",he,picked,up,his,bow,and,fired.,,,,,,162,bow,9,"While facing the target, he picked up his",1,8,3,1,MC64R1
Jan was walking and she accidentally dropped her bowl at breakfast time.,68,LC,Jan,was,walking,and,she,accidentally,dropped,her,bowl,at,breakfast,time.,,,,,39,bowl,9,Jan was walking and she accidentally dropped her bowl at,3,10,2,1,LC68R3
"Instead of the accelerator, Maria stepped on the brake all of a sudden.",69,HC,Instead,of,the,"accelerator,",Maria,stepped,on,the,brake,all,of,a,sudden.,,,,16,brake,9,"Instead of the accelerator, Maria stepped on the brake",2,9,4,1,HC69R2
Laurence woke up early to make his own bread from scratch.,74,LC,Laurence,woke,up,early,to,make,his,own,bread,from,scratch.,,,,,,11,bread,9,Laurence woke up early to make his own,1,8,3,1,LC74R1
They got a loan to start their own small business in Wichita.,75,HC,They,got,a,loan,to,start,their,own,small,business,in,Wichita.,,,,,105,business,10,They got a loan to start their own small business in,3,11,1,1,HC75R3
The hungry student decided to buy a small piece of cake after all.,79,MC,The,hungry,student,decided,to,buy,a,small,piece,of,cake,after,all.,,,,20,cake,11,The hungry student decided to buy a small piece of cake,2,11,2,1,MC79R2
The cow gave birth to the brown calf in the barn.,81,HC,The,cow,gave,birth,to,the,brown,calf,in,the,barn.,,,,,,157,calf,8,The cow gave birth to the brown,1,7,4,1,HC81R1
The cheerful woman hurried over to set up camp after the storm lifted.,85,MC,The,cheerful,woman,hurried,over,to,set,up,camp,after,the,storm,lifted.,,,,98,camp,9,The cheerful woman hurried over to set up camp after,3,10,3,1,MC85R3
The food scientists were developing a new type of candy with nuts.,89,LC,The,food,scientists,were,developing,a,new,type,of,candy,with,nuts.,,,,,158,candy,10,The food scientists were developing a new type of candy,2,10,2,1,LC89R2
Johnathan told the banker that he'd lost his card once again.,91,MC,Johnathan,told,the,banker,that,he'd,lost,his,card,once,again.,,,,,,107,card,9,Johnathan told the banker that he'd lost his,1,8,3,1,MC91R1
In the door of his refrigerator he found a carrot that looked wilted.,95,LC,In,the,door,of,his,refrigerator,he,found,a,carrot,that,looked,wilted.,,,,55,carrot,10,In the door of his refrigerator he found a carrot that,3,11,2,1,LC95R3
"At Costco, the toddler wanted to push the cart near the tall shelves.",96,HC,At,"Costco,",the,toddler,wanted,to,push,the,cart,near,the,tall,shelves.,,,,30,cart,9,"At Costco, the toddler wanted to push the cart",2,9,4,1,HC96R2
The police knew that there were people living in the cave in the woods.,101,LC,The,police,knew,that,there,were,people,living,in,the,cave,in,the,woods.,,,79,cave,11,The police knew that there were people living in the,1,10,4,1,LC101R1
DNA is housed within the nucleus of a cell in a living organism.,102,HC,DNA,is,housed,within,the,nucleus,of,a,cell,in,a,living,organism.,,,,144,cell,9,DNA is housed within the nucleus of a cell in,3,10,3,1,HC102R3
"After decades, the instructor decided to switch to a new brand of chalk at home.",106,MC,After,"decades,",the,instructor,decided,to,switch,to,a,new,brand,of,chalk,at,home.,,196,chalk,13,"After decades, the instructor decided to switch to a new brand of chalk",2,13,2,1,MC106R2
The checkmate abruptly ended their game of chess at Victor's house.,108,HC,The,checkmate,abruptly,ended,their,game,of,chess,at,Victor's,house.,,,,,,213,chess,8,The checkmate abruptly ended their game of,1,7,4,1,HC108R1
The firefighter noticed there was smoke coming out of the chimney of the house.,112,MC,The,firefighter,noticed,there,was,smoke,coming,out,of,the,chimney,of,the,house.,,,106,chimney,11,The firefighter noticed there was smoke coming out of the chimney of,3,12,2,1,MC112R3
Elizabeth didn't like to attend church choir in the evening.,116,LC,Elizabeth,didn't,like,to,attend,church,choir,in,the,evening.,,,,,,,194,choir,7,Elizabeth didn't like to attend church choir,2,7,3,1,LC116R2
The girl decided to arrange her dolls in a circle on the rug.,118,MC,The,girl,decided,to,arrange,her,dolls,in,a,circle,on,the,rug.,,,,47,circle,10,The girl decided to arrange her dolls in a,1,9,4,1,MC118R1
"After their trip, they replaced the battery in the old clock on the wall.",122,LC,After,their,"trip,",they,replaced,the,battery,in,the,old,clock,on,the,wall.,,,35,clock,11,"After their trip, they replaced the battery in the old clock on",3,12,2,1,LC122R3
"In a few weeks, the butterfly will emerge from the cocoon made of silk.",123,HC,In,a,few,"weeks,",the,butterfly,will,emerge,from,the,cocoon,made,of,silk.,,,25,cocoon,11,"In a few weeks, the butterfly will emerge from the cocoon",2,11,3,1,HC123R2
Melissa has difficulty when she's picking a type of coffee at the restaurant.,128,LC,Melissa,has,difficulty,when,she's,picking,a,type,of,coffee,at,the,restaurant.,,,,123,coffee,10,Melissa has difficulty when she's picking a type of,1,9,4,1,LC128R1
We had to guess heads or tails when the referee flipped the coin in Dallas.,129,HC,We,had,to,guess,heads,or,tails,when,the,referee,flipped,the,coin,in,Dallas.,,190,coin,13,We had to guess heads or tails when the referee flipped the coin in,3,14,1,1,HC129R3
My brother always carried a pocket knife and a compass in his bag.,133,MC,My,brother,always,carried,a,pocket,knife,and,a,compass,in,his,bag.,,,,173,compass,10,My brother always carried a pocket knife and a compass,2,10,3,1,MC133R2
Lauren turned on the TV and flopped down on the couch in the den.,135,HC,Lauren,turned,on,the,TV,and,flopped,down,on,the,couch,in,the,den.,,,5,couch,11,Lauren turned on the TV and flopped down on the,1,10,4,1,HC135R1
Susan was angry at Eric and took him to court On Tuesday.,139,MC,Susan,was,angry,at,Eric,and,took,him,to,court,On,Tuesday.,,,,,203,court,10,Susan was angry at Eric and took him to court On,3,11,1,1,MC139R3
"In the gallery, there was a wooden cross made of oak.",143,LC,In,the,"gallery,",there,was,a,wooden,cross,made,of,oak.,,,,,,169,cross,8,"In the gallery, there was a wooden cross",2,8,3,1,LC143R2
"On the king's nightstand, the men saw a golden crown with bright jewels.",145,MC,On,the,king's,"nightstand,",the,men,saw,a,golden,crown,with,bright,jewels.,,,,209,crown,10,"On the king's nightstand, the men saw a golden",1,9,4,1,MC145R1
We heard that the remote island has no known cure for it.,149,LC,We,heard,that,the,remote,island,has,no,known,cure,for,it.,,,,,14,cure,10,We heard that the remote island has no known cure for,3,11,1,1,LC149R3
Camels can travel across the hot sands of the desert in Algeria.,150,HC,Camels,can,travel,across,the,hot,sands,of,the,desert,in,Algeria.,,,,,99,desert,10,Camels can travel across the hot sands of the desert,2,10,2,1,HC150R2
"When I came home yesterday, I saw that Victor was fixing his desk near the window.",155,LC,When,I,came,home,"yesterday,",I,saw,that,Victor,was,fixing,his,desk,near,the,window.,97,desk,13,"When I came home yesterday, I saw that Victor was fixing his",1,12,4,1,LC155R1
"To prevent a mess, the caregiver checked the baby's diaper for accidents.",156,HC,To,prevent,a,"mess,",the,caregiver,checked,the,baby's,diaper,for,accidents.,,,,,177,diaper,10,"To prevent a mess, the caregiver checked the baby's diaper for",3,11,1,1,HC156R3
"They weren't able to play Monopoly, because they had lost the dice last night.",160,MC,They,weren't,able,to,play,"Monopoly,",because,they,had,lost,the,dice,last,night.,,,126,dice,12,"They weren't able to play Monopoly, because they had lost the dice",2,12,2,1,MC160R2
My medical records are accessible to the nurse and the doctor at the clinic.,162,HC,My,medical,records,are,accessible,to,the,nurse,and,the,doctor,at,the,clinic.,,,133,doctor,11,My medical records are accessible to the nurse and the,1,10,4,1,HC162R1
"Perched up on the powerline he saw a small, white dove with outstretched wings.",166,MC,Perched,up,on,the,powerline,he,saw,a,"small,",white,dove,with,outstretched,wings.,,,180,dove,11,"Perched up on the powerline he saw a small, white dove with",3,12,2,1,MC166R3
"When she moved away, my girlfriend sold the black dress with sequins.",170,LC,When,she,moved,"away,",my,girlfriend,sold,the,black,dress,with,sequins.,,,,,128,dress,10,"When she moved away, my girlfriend sold the black dress",2,10,2,1,LC170R2
"At the restaurant, he didn't want anything to drink at the bar.",172,MC,At,the,"restaurant,",he,didn't,want,anything,to,drink,at,the,bar.,,,,,153,drink,9,"At the restaurant, he didn't want anything to",1,8,4,1,MC172R1
They started filming a documentary about last year's drought in California.,176,LC,They,started,filming,a,documentary,about,last,year's,drought,in,California.,,,,,,8,drought,9,They started filming a documentary about last year's drought in,3,10,1,1,LC176R3
My wife hangs the wet clothes outside to dry behind the barn.,177,HC,My,wife,hangs,the,wet,clothes,outside,to,dry,behind,the,barn.,,,,,96,dry,9,My wife hangs the wet clothes outside to dry,2,9,3,1,HC177R2
"My cousin was bored, and she had nothing to eat while she waited.",182,LC,My,cousin,was,"bored,",and,she,had,nothing,to,eat,while,she,waited.,,,,36,eat,10,"My cousin was bored, and she had nothing to",1,9,4,1,LC182R1
The hen was going to lay some more eggs after sunrise.,183,HC,The,hen,was,going,to,lay,some,more,eggs,after,sunrise.,,,,,,147,eggs,9,The hen was going to lay some more eggs after,3,10,1,1,HC183R3
The senator's wife was very angry about the election that was weeks away.,187,MC,The,senator's,wife,was,very,angry,about,the,election,that,was,weeks,away.,,,,83,election,9,The senator's wife was very angry about the election,2,9,4,1,MC187R2
"In Santa's workshop, the toys are made by the elves on Christmas Eve.",189,HC,In,Santa's,"workshop,",the,toys,are,made,by,the,elves,on,Christmas,Eve.,,,,197,elves,10,"In Santa's workshop, the toys are made by the",1,9,4,1,HC189R1
"During the checkup, the doctor looked carefully into her eyes which were bright blue.",193,MC,During,the,"checkup,",the,doctor,looked,carefully,into,her,eyes,which,were,bright,blue.,,,10,eyes,10,"During the checkup, the doctor looked carefully into her eyes which",3,11,3,1,MC193R3
My uncle is installing solar panels on his farm in Pennsylvania.,197,LC,My,uncle,is,installing,solar,panels,on,his,farm,in,Pennsylvania.,,,,,,66,farm,9,My uncle is installing solar panels on his farm,2,9,2,1,LC197R2
"After returning home from the big city, Jim became a farmer in his hometown.",199,MC,After,returning,home,from,the,big,"city,",Jim,became,a,farmer,in,his,hometown.,,,149,farmer,11,"After returning home from the big city, Jim became a",1,10,4,1,MC199R1
After the party the butler cleaned the floor because the boss insisted.,203,LC,After,the,party,the,butler,cleaned,the,floor,because,the,boss,insisted.,,,,,32,floor,8,After the party the butler cleaned the floor because,3,9,3,1,LC203R3
"To keep the dough from sticking, she dusted her hands with flour from the store.",204,HC,To,keep,the,dough,from,"sticking,",she,dusted,her,hands,with,flour,from,the,store.,,146,flour,12,"To keep the dough from sticking, she dusted her hands with flour",2,12,3,1,HC204R2
Charlotte finished reading a book about a rare kind of flower according to Alan.,209,LC,Charlotte,finished,reading,a,book,about,a,rare,kind,of,flower,according,to,Alan.,,,185,flower,11,Charlotte finished reading a book about a rare kind of,1,10,4,1,LC209R1
"After the goose injured its wing, it could no longer fly or move around.",210,HC,After,the,goose,injured,its,"wing,",it,could,no,longer,fly,or,move,around.,,,172,fly,11,"After the goose injured its wing, it could no longer fly or",3,12,2,1,HC210R3
"Brenda is the editor, and she recently decided to switch the font of the magazine.",214,MC,Brenda,is,the,"editor,",and,she,recently,decided,to,switch,the,font,of,the,magazine.,,181,font,12,"Brenda is the editor, and she recently decided to switch the font",2,12,3,1,MC214R2
"To display the beautiful photo, she ordered an elegant frame made of silver.",216,HC,To,display,the,beautiful,"photo,",she,ordered,an,elegant,frame,made,of,silver.,,,,150,frame,10,"To display the beautiful photo, she ordered an elegant",1,9,4,1,HC216R1
The farmers were selling a lot of fruit as well.,220,MC,The,farmers,were,selling,a,lot,of,fruit,as,well.,,,,,,,178,fruit,8,The farmers were selling a lot of fruit as,3,9,1,1,MC220R3
The store always charged too much for a gallon in Virginia.,224,LC,The,store,always,charged,too,much,for,a,gallon,in,Virginia.,,,,,,122,gallon,9,The store always charged too much for a gallon,2,9,2,1,LC224R2
She looks very different when she has to wear glasses in class.,226,MC,She,looks,very,different,when,she,has,to,wear,glasses,in,class.,,,,,44,glasses,10,She looks very different when she has to wear,1,9,3,1,MC226R1
The child carried the black rubber gloves in the hospital.,230,LC,The,child,carried,the,black,rubber,gloves,in,the,hospital.,,,,,,,143,gloves,7,The child carried the black rubber gloves in,3,8,2,1,LC230R3
The soccer team celebrated after their player scored a goal during the game.,231,HC,The,soccer,team,celebrated,after,their,player,scored,a,goal,during,the,game.,,,,137,goal,10,The soccer team celebrated after their player scored a goal,2,10,3,1,HC231R2
"Brazil is known to import lots of lumber, livestock, and gold from India.",236,LC,Brazil,is,known,to,import,lots,of,"lumber,","livestock,",and,gold,from,India.,,,,215,gold,11,"Brazil is known to import lots of lumber, livestock, and",1,10,3,1,LC236R1
"Before eating dinner, the family held hands to say grace around the table.",237,HC,Before,eating,"dinner,",the,family,held,hands,to,say,grace,around,the,table.,,,,114,grace,10,"Before eating dinner, the family held hands to say grace around",3,11,2,1,HC237R3
She thickened the stock to make a delicious gravy that tastes great.,241,MC,She,thickened,the,stock,to,make,a,delicious,gravy,that,tastes,great.,,,,,31,gravy,9,She thickened the stock to make a delicious gravy,2,9,3,1,MC241R2
The passwords were stolen by a brilliant hacker living in San Bernardino.,243,HC,The,passwords,were,stolen,by,a,brilliant,hacker,living,in,San,Bernardino.,,,,,18,hacker,8,The passwords were stolen by a brilliant,1,7,5,1,HC243R1
"That weekend, Brian got a nice looking haircut with clean lines.",247,MC,That,"weekend,",Brian,got,a,nice,looking,haircut,with,clean,lines.,,,,,,84,haircut,8,"That weekend, Brian got a nice looking haircut with",3,9,2,1,MC247R3
I was very uncomfortable because I had a cramp in my hand at the office.,251,LC,I,was,very,uncomfortable,because,I,had,a,cramp,in,my,hand,at,the,office.,,191,hand,12,I was very uncomfortable because I had a cramp in my hand,2,12,3,1,LC251R2
Ben didn't like his vacuum cleaner because it was too heavy and bulky.,253,MC,Ben,didn't,like,his,vacuum,cleaner,because,it,was,too,heavy,and,bulky.,,,,67,heavy,11,Ben didn't like his vacuum cleaner because it was too,1,10,3,1,MC253R1
"Because football season is over, Bill is now training to play hockey at school.",257,LC,Because,football,season,is,"over,",Bill,is,now,training,to,play,hockey,at,school.,,,174,hockey,12,"Because football season is over, Bill is now training to play hockey at",3,13,1,1,LC257R3
The fisherman attached the worm to the hook with the sharp point.,258,HC,The,fisherman,attached,the,worm,to,the,hook,with,the,sharp,point.,,,,,219,hook,8,The fisherman attached the worm to the hook,2,8,4,1,HC258R2
"Over at the loading dock, they needed a long hose with an attachment.",263,LC,Over,at,the,loading,"dock,",they,needed,a,long,hose,with,an,attachment.,,,,136,hose,10,"Over at the loading dock, they needed a long",1,9,4,1,LC263R1
"For their anniversary in Seattle, they booked a room at a nice hotel in town.",264,HC,For,their,anniversary,in,"Seattle,",they,booked,a,room,at,a,nice,hotel,in,town.,,131,hotel,13,"For their anniversary in Seattle, they booked a room at a nice hotel in",3,14,1,1,HC264R3
The consultant said that he had run out of ideas to solve the problem.,268,MC,The,consultant,said,that,he,had,run,out,of,ideas,to,solve,the,problem.,,,167,ideas,10,The consultant said that he had run out of ideas,2,10,4,1,MC268R2
"Using ice and snow, the traditional Eskimo family built a small igloo on a hill.",270,HC,Using,ice,and,"snow,",the,traditional,Eskimo,family,built,a,small,igloo,on,a,hill.,,101,igloo,12,"Using ice and snow, the traditional Eskimo family built a small",1,11,4,1,HC270R1
The famous writer had just run out of ink in the office.,274,MC,The,famous,writer,had,just,run,out,of,ink,in,the,office.,,,,,95,ink,9,The famous writer had just run out of ink in,3,10,2,1,MC274R3
The homeless woman tried to inject some insulin to control her blood sugar.,278,LC,The,homeless,woman,tried,to,inject,some,insulin,to,control,her,blood,sugar.,,,,168,insulin,8,The homeless woman tried to inject some insulin,2,8,5,1,LC278R2
I accidentally burned my hand while using the new iron in the bedroom.,280,MC,I,accidentally,burned,my,hand,while,using,the,new,iron,in,the,bedroom.,,,,29,iron,10,I accidentally burned my hand while using the new,1,9,4,1,MC280R1
The rescue workers just learned that the captain had died on the island in Bermuda.,284,LC,The,rescue,workers,just,learned,that,the,captain,had,died,on,the,island,in,Bermuda.,,183,island,13,The rescue workers just learned that the captain had died on the island in,3,14,1,1,LC284R3
She smothered the sandwich with peanut butter and lots of jelly made from raspberries.,285,HC,She,smothered,the,sandwich,with,peanut,butter,and,lots,of,jelly,made,from,raspberries.,,,111,jelly,11,She smothered the sandwich with peanut butter and lots of jelly,2,11,3,1,HC285R2
The elderly man started to choke and sputter while drinking the juice at breakfast.,290,LC,The,elderly,man,started,to,choke,and,sputter,while,drinking,the,juice,at,breakfast.,,,81,juice,12,The elderly man started to choke and sputter while drinking the,1,11,3,1,LC290R1
She's locked out because she forgot to take her keys with her.,291,HC,She's,locked,out,because,she,forgot,to,take,her,keys,with,her.,,,,,212,keys,10,She's locked out because she forgot to take her keys with,3,11,1,1,HC291R3
Emma bragged to her friends that she had gotten her first kiss on the lips.,295,MC,Emma,bragged,to,her,friends,that,she,had,gotten,her,first,kiss,on,the,lips.,,132,kiss,12,Emma bragged to her friends that she had gotten her first kiss,2,12,3,1,MC295R2
They were cutting the cake using a silver knife that was valuable.,297,HC,They,were,cutting,the,cake,using,a,silver,knife,that,was,valuable.,,,,,112,knife,9,They were cutting the cake using a silver,1,8,4,1,HC297R1
The group of bikers crossed more than six lanes of traffic.,301,MC,The,group,of,bikers,crossed,more,than,six,lanes,of,traffic.,,,,,,43,lanes,9,The group of bikers crossed more than six lanes of,3,10,1,1,MC301R3
My supervisor and coworkers have never seen me laugh at work.,305,LC,My,supervisor,and,coworkers,have,never,seen,me,laugh,at,work.,,,,,,125,laugh,9,My supervisor and coworkers have never seen me laugh,2,9,2,1,LC305R2
We saw our neighbor was working on the lawn in front of his house.,307,MC,We,saw,our,neighbor,was,working,on,the,lawn,in,front,of,his,house.,,,92,lawn,9,We saw our neighbor was working on the,1,8,6,1,MC307R1
"When he crashed his car, he decided to call a lawyer right away.",311,LC,When,he,crashed,his,"car,",he,decided,to,call,a,lawyer,right,away.,,,,49,lawyer,11,"When he crashed his car, he decided to call a lawyer right",3,12,1,1,LC311R3
The motorcycle jacket was made out of black leather and tough fabric.,312,HC,The,motorcycle,jacket,was,made,out,of,black,leather,and,tough,fabric.,,,,,124,leather,9,The motorcycle jacket was made out of black leather,2,9,3,1,HC312R2
Watson gathered up all the leaves in front of his condo.,317,LC,Watson,gathered,up,all,the,leaves,in,front,of,his,condo.,,,,,,142,leaves,6,Watson gathered up all the,1,5,6,1,LC317R1
"Because Peter never told the truth, everyone knew he was a liar with real issues.",318,HC,Because,Peter,never,told,the,"truth,",everyone,knew,he,was,a,liar,with,real,issues.,,85,liar,12,"Because Peter never told the truth, everyone knew he was a liar with",3,13,2,1,HC318R3
To get some peace and quiet he went to the library down the street.,322,MC,To,get,some,peace,and,quiet,he,went,to,the,library,down,the,street.,,,141,library,11,To get some peace and quiet he went to the library,2,11,3,1,MC322R2
"It was dark in the bedroom, so she turned on the light in the corner.",324,HC,It,was,dark,in,the,"bedroom,",so,she,turned,on,the,light,in,the,corner.,,70,light,12,"It was dark in the bedroom, so she turned on the",1,11,4,1,HC324R1
"At the premier, she wore a black dress and some red lipstick that looked nice.",328,MC,At,the,"premier,",she,wore,a,black,dress,and,some,red,lipstick,that,looked,nice.,,205,lipstick,12,"At the premier, she wore a black dress and some red lipstick that",3,13,2,1,MC328R3
"She saw her coworker at the bar, who was very loud and annoying.",332,LC,She,saw,her,coworker,at,the,"bar,",who,was,very,loud,and,annoying.,,,,12,loud,11,"She saw her coworker at the bar, who was very loud",2,11,2,1,LC332R2
"For the student's daytrip, he had forgotten to bring his lunch and his thermos.",334,MC,For,the,student's,"daytrip,",he,had,forgotten,to,bring,his,lunch,and,his,thermos.,,,21,lunch,11,"For the student's daytrip, he had forgotten to bring his",1,10,4,1,MC334R1
None of the man's coworkers had a single match which was surprising.,338,LC,,of,the,man's,coworkers,had,a,single,match,which,was,surprising.,,,,,148,match,9,None of the man's coworkers had a single match which,3,10,2,1,LC338R3
Ben was great at remembering numbers because he had a good memory since childhood.,339,HC,Ben,was,great,at,remembering,numbers,because,he,had,a,good,memory,since,childhood.,,,22,memory,12,Ben was great at remembering numbers because he had a good memory,2,12,2,1,HC339R2
The local farmers produced a lot of milk that looks fresh.,344,LC,The,local,farmers,produced,a,lot,of,milk,that,looks,fresh.,,,,,,33,milk,8,The local farmers produced a lot of,1,7,4,1,LC344R1
The hikers climbed to the summit of the mountain in the Adirondacks.,345,HC,The,hikers,climbed,to,the,summit,of,the,mountain,in,the,Adirondacks.,,,,,154,mountain,9,The hikers climbed to the summit of the mountain in,3,10,2,1,HC345R3
Our son was innocent and shouldn't have been arrested for murder and arson.,349,MC,Our,son,was,innocent,and,shouldn't,have,been,arrested,for,murder,and,arson.,,,,208,murder,11,Our son was innocent and shouldn't have been arrested for murder,2,11,2,1,MC349R2
"Before the weight lifting tournament, he needed to build some muscle real fast.",351,HC,Before,the,weight,lifting,"tournament,",he,needed,to,build,some,muscle,real,fast.,,,,53,muscle,11,"Before the weight lifting tournament, he needed to build some",1,10,3,1,HC351R1
"At the diner, the waitress had forgotten to bring him a napkin made of linen.",355,MC,At,the,"diner,",the,waitress,had,forgotten,to,bring,him,a,napkin,made,of,linen.,,34,napkin,12,"At the diner, the waitress had forgotten to bring him a napkin made",3,13,2,1,MC355R3
They decided not to go rafting because the river was too narrow and cramped.,359,LC,They,decided,not,to,go,rafting,because,the,river,was,too,narrow,and,cramped.,,,108,narrow,12,They decided not to go rafting because the river was too narrow,2,12,2,1,LC359R2
"Of all the animals, the flamingo is known for its long neck and distinctive colors.",361,MC,Of,all,the,"animals,",the,flamingo,is,known,for,its,long,neck,and,distinctive,colors.,,211,neck,12,"Of all the animals, the flamingo is known for its long",1,11,4,1,MC361R1
During arts and crafts she broke the tip of the needle while quilting.,365,LC,During,arts,and,crafts,she,broke,the,tip,of,the,needle,while,quilting.,,,,193,needle,11,During arts and crafts she broke the tip of the needle while,3,12,1,1,LC365R3
"Before laying its eggs, the robin had to build a nest made of twigs.",366,HC,Before,laying,its,"eggs,",the,robin,had,to,build,a,nest,made,of,twigs.,,,207,nest,11,"Before laying its eggs, the robin had to build a nest",2,11,3,1,HC366R2
Samantha and Karen suspected it was under the net in the high school gym.,371,LC,Samantha,and,Karen,suspected,it,was,under,the,net,in,the,high,school,gym.,,,54,net,9,Samantha and Karen suspected it was under the,1,8,6,1,LC371R1
"Because they are nocturnal creatures, all bats hunt at night in the city.",372,HC,Because,they,are,nocturnal,"creatures,",all,bats,hunt,at,night,in,the,city.,,,,184,night,10,"Because they are nocturnal creatures, all bats hunt at night in",3,11,2,1,HC372R3
Jack remembered that he left something in the oven at home.,376,MC,Jack,remembered,that,he,left,something,in,the,oven,at,home.,,,,,,86,oven,9,Jack remembered that he left something in the oven,2,9,2,1,MC376R2
The heroin addict died of an overdose in the motel room.,378,HC,The,heroin,addict,died,of,an,overdose,in,the,motel,room.,,,,,,159,overdose,7,The heroin addict died of an,1,6,5,1,HC378R1
At Home Depot they didn't sell the right kind of paint for the mural.,382,MC,At,Home,Depot,they,didn't,sell,the,right,kind,of,paint,for,the,mural.,,,110,paint,11,At Home Depot they didn't sell the right kind of paint for,3,12,2,1,MC382R3
The two researchers working in the clinical program needed lots of paper for taking notes.,386,LC,The,two,researchers,working,in,the,clinical,program,needed,lots,of,paper,for,taking,notes.,,72,paper,12,The two researchers working in the clinical program needed lots of paper,2,12,3,1,LC386R2
