words,itemnum,condition,word01,word02,word03,word04,word05,word06,word07,word08,word09,word10,word11,word12,word13,word14,word15,word16,group,critical_word,critical_word_pos,Sentence,RemovalType,WordsKept,WordsRemoved,ListNumber,Code
The animal in the zoo enclosure was trying to clean its beak and claws.,35,LC,The,animal,in,the,zoo,enclosure,was,trying,to,clean,its,beak,and,claws.,,,152,beak,12,The animal in the zoo enclosure was trying to clean its,1,11,3,9,LC35R1
I asked the maid to change the sheets on the bed in the guestroom.,36,HC,I,asked,the,maid,to,change,the,sheets,on,the,bed,in,the,guestroom.,,,100,bed,11,I asked the maid to change the sheets on the bed in,3,12,2,9,HC36R3
The people outside were avoiding the group of bees in the yard.,41,LC,The,people,outside,were,avoiding,the,group,of,bees,in,the,yard.,,,,,195,bees,9,The people outside were avoiding the group of bees,2,9,3,9,LC41R2
"To wash your clothes whiter, you should add a little bleach to the water.",42,HC,To,wash,your,clothes,"whiter,",you,should,add,a,little,bleach,to,the,water.,,,89,bleach,11,"To wash your clothes whiter, you should add a little",1,10,4,9,HC42R1
The cafeteria in the prison was covered in blood from the killings.,46,MC,The,cafeteria,in,the,prison,was,covered,in,blood,from,the,killings.,,,,,217,blood,9,The cafeteria in the prison was covered in blood from,3,10,2,9,MC46R3
My favorite part of Spring is when the flowers begin to bloom out back.,48,HC,My,favorite,part,of,Spring,is,when,the,flowers,begin,to,bloom,out,back.,,,175,bloom,12,My favorite part of Spring is when the flowers begin to bloom,2,12,2,9,HC48R2
"To destroy the building, they decided to use the bomb made of TNT.",52,MC,To,destroy,the,"building,",they,decided,to,use,the,bomb,made,of,TNT.,,,,65,bomb,10,"To destroy the building, they decided to use the",1,9,4,9,MC52R1
The landlord who lived downstairs bought a new book at the bookstore.,56,LC,The,landlord,who,lived,downstairs,bought,a,new,book,at,the,bookstore.,,,,,75,book,9,The landlord who lived downstairs bought a new book at,3,10,2,9,LC56R3
There were lots of intimidating guards stationed at the border into Texas.,58,MC,There,were,lots,of,intimidating,guards,stationed,at,the,border,into,Texas.,,,,,151,border,10,There were lots of intimidating guards stationed at the border,2,10,2,9,MC58R2
"He visited the catacombs, and he thought it was boring and dull.",62,LC,He,visited,the,"catacombs,",and,he,thought,it,was,boring,and,dull.,,,,,102,boring,10,"He visited the catacombs, and he thought it was",1,9,3,9,LC62R1
The archer pulled back the string of his bow and fired.,63,HC,The,archer,pulled,back,the,string,of,his,bow,and,fired.,,,,,,162,bow,9,The archer pulled back the string of his bow and,3,10,1,9,HC63R3
Jan was walking and she accidentally dropped her bowl at breakfast time.,68,LC,Jan,was,walking,and,she,accidentally,dropped,her,bowl,at,breakfast,time.,,,,,39,bowl,9,Jan was walking and she accidentally dropped her bowl,2,9,3,9,LC68R2
"Instead of the accelerator, Maria stepped on the brake all of a sudden.",69,HC,Instead,of,the,"accelerator,",Maria,stepped,on,the,brake,all,of,a,sudden.,,,,16,brake,9,"Instead of the accelerator, Maria stepped on the",1,8,5,9,HC69R1
Laurence needed some advice before baking his own bread from scratch.,73,MC,Laurence,needed,some,advice,before,baking,his,own,bread,from,scratch.,,,,,,11,bread,9,Laurence needed some advice before baking his own bread from,3,10,1,9,MC73R3
They got a loan to start their own small business in Wichita.,75,HC,They,got,a,loan,to,start,their,own,small,business,in,Wichita.,,,,,105,business,10,They got a loan to start their own small business,2,10,2,9,HC75R2
The hungry student decided to buy a small piece of cake after all.,79,MC,The,hungry,student,decided,to,buy,a,small,piece,of,cake,after,all.,,,,20,cake,11,The hungry student decided to buy a small piece of,1,10,3,9,MC79R1
Bill went to check on the brown calf in the barn.,83,LC,Bill,went,to,check,on,the,brown,calf,in,the,barn.,,,,,,157,calf,8,Bill went to check on the brown calf in,3,9,2,9,LC83R3
The cheerful woman hurried over to set up camp after the storm lifted.,85,MC,The,cheerful,woman,hurried,over,to,set,up,camp,after,the,storm,lifted.,,,,98,camp,9,The cheerful woman hurried over to set up camp,2,9,4,9,MC85R2
The food scientists were developing a new type of candy with nuts.,89,LC,The,food,scientists,were,developing,a,new,type,of,candy,with,nuts.,,,,,158,candy,10,The food scientists were developing a new type of,1,9,3,9,LC89R1
The cashier asked the customer to swipe his card once again.,90,HC,The,cashier,asked,the,customer,to,swipe,his,card,once,again.,,,,,,107,card,9,The cashier asked the customer to swipe his card once,3,10,1,9,HC90R3
In the door of his refrigerator he found a carrot that looked wilted.,95,LC,In,the,door,of,his,refrigerator,he,found,a,carrot,that,looked,wilted.,,,,55,carrot,10,In the door of his refrigerator he found a carrot,2,10,3,9,LC95R2
"At Costco, the toddler wanted to push the cart near the tall shelves.",96,HC,At,"Costco,",the,toddler,wanted,to,push,the,cart,near,the,tall,shelves.,,,,30,cart,9,"At Costco, the toddler wanted to push the",1,8,5,9,HC96R1
The biologist knew that there were bears living in the cave in the woods.,100,MC,The,biologist,knew,that,there,were,bears,living,in,the,cave,in,the,woods.,,,79,cave,11,The biologist knew that there were bears living in the cave in,3,12,2,9,MC100R3
DNA is housed within the nucleus of a cell in a living organism.,102,HC,DNA,is,housed,within,the,nucleus,of,a,cell,in,a,living,organism.,,,,144,cell,9,DNA is housed within the nucleus of a cell,2,9,4,9,HC102R2
"After decades, the instructor decided to switch to a new brand of chalk at home.",106,MC,After,"decades,",the,instructor,decided,to,switch,to,a,new,brand,of,chalk,at,home.,,196,chalk,13,"After decades, the instructor decided to switch to a new brand of",1,12,3,9,MC106R1
They were learning another important rule of chess at Victor's house.,110,LC,They,were,learning,another,important,rule,of,chess,at,Victor's,house.,,,,,,213,chess,8,They were learning another important rule of chess at,3,9,2,9,LC110R3
The firefighter noticed there was smoke coming out of the chimney of the house.,112,MC,The,firefighter,noticed,there,was,smoke,coming,out,of,the,chimney,of,the,house.,,,106,chimney,11,The firefighter noticed there was smoke coming out of the chimney,2,11,3,9,MC112R2
Elizabeth didn't like to attend church choir in the evening.,116,LC,Elizabeth,didn't,like,to,attend,church,choir,in,the,evening.,,,,,,,194,choir,7,Elizabeth didn't like to attend church,1,6,4,9,LC116R1
"At storytime, the preschoolers have to sit in a circle on the rug.",117,HC,At,"storytime,",the,preschoolers,have,to,sit,in,a,circle,on,the,rug.,,,,47,circle,10,"At storytime, the preschoolers have to sit in a circle on",3,11,2,9,HC117R3
"After their trip, they replaced the battery in the old clock on the wall.",122,LC,After,their,"trip,",they,replaced,the,battery,in,the,old,clock,on,the,wall.,,,35,clock,11,"After their trip, they replaced the battery in the old clock",2,11,3,9,LC122R2
"In a few weeks, the butterfly will emerge from the cocoon made of silk.",123,HC,In,a,few,"weeks,",the,butterfly,will,emerge,from,the,cocoon,made,of,silk.,,,25,cocoon,11,"In a few weeks, the butterfly will emerge from the",1,10,4,9,HC123R1
The customer left without finishing his last sip of coffee at the restaurant.,127,MC,The,customer,left,without,finishing,his,last,sip,of,coffee,at,the,restaurant.,,,,123,coffee,10,The customer left without finishing his last sip of coffee at,3,11,2,9,MC127R3
We had to guess heads or tails when the referee flipped the coin in Dallas.,129,HC,We,had,to,guess,heads,or,tails,when,the,referee,flipped,the,coin,in,Dallas.,,190,coin,13,We had to guess heads or tails when the referee flipped the coin,2,13,2,9,HC129R2
My brother always carried a pocket knife and a compass in his bag.,133,MC,My,brother,always,carried,a,pocket,knife,and,a,compass,in,his,bag.,,,,173,compass,10,My brother always carried a pocket knife and a,1,9,4,9,MC133R1
"Before painting, the contractors laid down a tarp on the couch in the den.",137,LC,Before,"painting,",the,contractors,laid,down,a,tarp,on,the,couch,in,the,den.,,,5,couch,11,"Before painting, the contractors laid down a tarp on the couch in",3,12,2,9,LC137R3
Susan was angry at Eric and took him to court On Tuesday.,139,MC,Susan,was,angry,at,Eric,and,took,him,to,court,On,Tuesday.,,,,,203,court,10,Susan was angry at Eric and took him to court,2,10,2,9,MC139R2
"In the gallery, there was a wooden cross made of oak.",143,LC,In,the,"gallery,",there,was,a,wooden,cross,made,of,oak.,,,,,,169,cross,8,"In the gallery, there was a wooden",1,7,4,9,LC143R1
"On the queen's head, the priest placed a golden crown with bright jewels.",144,HC,On,the,queen's,"head,",the,priest,placed,a,golden,crown,with,bright,jewels.,,,,209,crown,10,"On the queen's head, the priest placed a golden crown with",3,11,2,9,HC144R3
We heard that the remote island has no known cure for it.,149,LC,We,heard,that,the,remote,island,has,no,known,cure,for,it.,,,,,14,cure,10,We heard that the remote island has no known cure,2,10,2,9,LC149R2
Camels can travel across the hot sands of the desert in Algeria.,150,HC,Camels,can,travel,across,the,hot,sands,of,the,desert,in,Algeria.,,,,,99,desert,10,Camels can travel across the hot sands of the,1,9,3,9,HC150R1
My friend always kept a large bag of chocolate bars in his desk near the window.,154,MC,My,friend,always,kept,a,large,bag,of,chocolate,bars,in,his,desk,near,the,window.,97,desk,13,My friend always kept a large bag of chocolate bars in his desk near,3,14,2,9,MC154R3
"To prevent a mess, the caregiver checked the baby's diaper for accidents.",156,HC,To,prevent,a,"mess,",the,caregiver,checked,the,baby's,diaper,for,accidents.,,,,,177,diaper,10,"To prevent a mess, the caregiver checked the baby's diaper",2,10,2,9,HC156R2
"They weren't able to play Monopoly, because they had lost the dice last night.",160,MC,They,weren't,able,to,play,"Monopoly,",because,they,had,lost,the,dice,last,night.,,,126,dice,12,"They weren't able to play Monopoly, because they had lost the",1,11,3,9,MC160R1
She had to be interviewed by the lawyer and the doctor at the clinic.,164,LC,She,had,to,be,interviewed,by,the,lawyer,and,the,doctor,at,the,clinic.,,,133,doctor,11,She had to be interviewed by the lawyer and the doctor at,3,12,2,9,LC164R3
"Perched up on the powerline he saw a small, white dove with outstretched wings.",166,MC,Perched,up,on,the,powerline,he,saw,a,"small,",white,dove,with,outstretched,wings.,,,180,dove,11,"Perched up on the powerline he saw a small, white dove",2,11,3,9,MC166R2
"When she moved away, my girlfriend sold the black dress with sequins.",170,LC,When,she,moved,"away,",my,girlfriend,sold,the,black,dress,with,sequins.,,,,,128,dress,10,"When she moved away, my girlfriend sold the black",1,9,3,9,LC170R1
He was very thirsty and needed something to drink at the bar.,171,HC,He,was,very,thirsty,and,needed,something,to,drink,at,the,bar.,,,,,153,drink,9,He was very thirsty and needed something to drink at,3,10,2,9,HC171R3
They started filming a documentary about last year's drought in California.,176,LC,They,started,filming,a,documentary,about,last,year's,drought,in,California.,,,,,,8,drought,9,They started filming a documentary about last year's drought,2,9,2,9,LC176R2
My wife hangs the wet clothes outside to dry behind the barn.,177,HC,My,wife,hangs,the,wet,clothes,outside,to,dry,behind,the,barn.,,,,,96,dry,9,My wife hangs the wet clothes outside to,1,8,4,9,HC177R1
"The premiere was starting, and she had nothing to eat while she waited.",181,MC,The,premiere,was,"starting,",and,she,had,nothing,to,eat,while,she,waited.,,,,36,eat,10,"The premiere was starting, and she had nothing to eat while",3,11,2,9,MC181R3
The hen was going to lay some more eggs after sunrise.,183,HC,The,hen,was,going,to,lay,some,more,eggs,after,sunrise.,,,,,,147,eggs,9,The hen was going to lay some more eggs,2,9,2,9,HC183R2
The senator's wife was very angry about the election that was weeks away.,187,MC,The,senator's,wife,was,very,angry,about,the,election,that,was,weeks,away.,,,,83,election,9,The senator's wife was very angry about the,1,8,5,9,MC187R1
Timmy wanted to hear another bedtime story about the elves on Christmas Eve.,191,LC,Timmy,wanted,to,hear,another,bedtime,story,about,the,elves,on,Christmas,Eve.,,,,197,elves,10,Timmy wanted to hear another bedtime story about the elves on,3,11,2,9,LC191R3
"During the checkup, the doctor looked carefully into her eyes which were bright blue.",193,MC,During,the,"checkup,",the,doctor,looked,carefully,into,her,eyes,which,were,bright,blue.,,,10,eyes,10,"During the checkup, the doctor looked carefully into her eyes",2,10,4,9,MC193R2
My uncle is installing solar panels on his farm in Pennsylvania.,197,LC,My,uncle,is,installing,solar,panels,on,his,farm,in,Pennsylvania.,,,,,,66,farm,9,My uncle is installing solar panels on his,1,8,3,9,LC197R1
"Because he loved to work the land, Jim became a farmer in his hometown.",198,HC,Because,he,loved,to,work,the,"land,",Jim,became,a,farmer,in,his,hometown.,,,149,farmer,11,"Because he loved to work the land, Jim became a farmer in",3,12,2,9,HC198R3
After the party the butler cleaned the floor because the boss insisted.,203,LC,After,the,party,the,butler,cleaned,the,floor,because,the,boss,insisted.,,,,,32,floor,8,After the party the butler cleaned the floor,2,8,4,9,LC203R2
"To keep the dough from sticking, she dusted her hands with flour from the store.",204,HC,To,keep,the,dough,from,"sticking,",she,dusted,her,hands,with,flour,from,the,store.,,146,flour,12,"To keep the dough from sticking, she dusted her hands with",1,11,4,9,HC204R1
"As an anniversary gift, she received a rare kind of flower according to Alan.",208,MC,As,an,anniversary,"gift,",she,received,a,rare,kind,of,flower,according,to,Alan.,,,185,flower,11,"As an anniversary gift, she received a rare kind of flower according",3,12,2,9,MC208R3
"After the goose injured its wing, it could no longer fly or move around.",210,HC,After,the,goose,injured,its,"wing,",it,could,no,longer,fly,or,move,around.,,,172,fly,11,"After the goose injured its wing, it could no longer fly",2,11,3,9,HC210R2
"Brenda is the editor, and she recently decided to switch the font of the magazine.",214,MC,Brenda,is,the,"editor,",and,she,recently,decided,to,switch,the,font,of,the,magazine.,,181,font,12,"Brenda is the editor, and she recently decided to switch the",1,11,4,9,MC214R1
"While she was shopping yesterday, she bought an elegant frame made of silver.",218,LC,While,she,was,shopping,"yesterday,",she,bought,an,elegant,frame,made,of,silver.,,,,150,frame,10,"While she was shopping yesterday, she bought an elegant frame made",3,11,2,9,LC218R3
The farmers were selling a lot of fruit as well.,220,MC,The,farmers,were,selling,a,lot,of,fruit,as,well.,,,,,,,178,fruit,8,The farmers were selling a lot of fruit,2,8,2,9,MC220R2
The store always charged too much for a gallon in Virginia.,224,LC,The,store,always,charged,too,much,for,a,gallon,in,Virginia.,,,,,,122,gallon,9,The store always charged too much for a,1,8,3,9,LC224R1
"Her vision was terrible, and she has to wear glasses in class.",225,HC,Her,vision,was,"terrible,",and,she,has,to,wear,glasses,in,class.,,,,,44,glasses,10,"Her vision was terrible, and she has to wear glasses in",3,11,1,9,HC225R3
The child carried the black rubber gloves in the hospital.,230,LC,The,child,carried,the,black,rubber,gloves,in,the,hospital.,,,,,,,143,gloves,7,The child carried the black rubber gloves,2,7,3,9,LC230R2
The soccer team celebrated after their player scored a goal during the game.,231,HC,The,soccer,team,celebrated,after,their,player,scored,a,goal,during,the,game.,,,,137,goal,10,The soccer team celebrated after their player scored a,1,9,4,9,HC231R1
The miners were able to extract lots of iron and gold from India.,235,MC,The,miners,were,able,to,extract,lots,of,iron,and,gold,from,India.,,,,215,gold,11,The miners were able to extract lots of iron and gold from,3,12,1,9,MC235R3
"Before eating dinner, the family held hands to say grace around the table.",237,HC,Before,eating,"dinner,",the,family,held,hands,to,say,grace,around,the,table.,,,,114,grace,10,"Before eating dinner, the family held hands to say grace",2,10,3,9,HC237R2
She thickened the stock to make a delicious gravy that tastes great.,241,MC,She,thickened,the,stock,to,make,a,delicious,gravy,that,tastes,great.,,,,,31,gravy,9,She thickened the stock to make a delicious,1,8,4,9,MC241R1
The software was designed by a brilliant hacker living in San Bernardino.,245,LC,The,software,was,designed,by,a,brilliant,hacker,living,in,San,Bernardino.,,,,,18,hacker,8,The software was designed by a brilliant hacker living,3,9,3,9,LC245R3
"That weekend, Brian got a nice looking haircut with clean lines.",247,MC,That,"weekend,",Brian,got,a,nice,looking,haircut,with,clean,lines.,,,,,,84,haircut,8,"That weekend, Brian got a nice looking haircut",2,8,3,9,MC247R2
I was very uncomfortable because I had a cramp in my hand at the office.,251,LC,I,was,very,uncomfortable,because,I,had,a,cramp,in,my,hand,at,the,office.,,191,hand,12,I was very uncomfortable because I had a cramp in my,1,11,4,9,LC251R1
The child couldn't carry the luggage because it was too heavy and bulky.,252,HC,The,child,couldn't,carry,the,luggage,because,it,was,too,heavy,and,bulky.,,,,67,heavy,11,The child couldn't carry the luggage because it was too heavy and,3,12,1,9,HC252R3
"Because football season is over, Bill is now training to play hockey at school.",257,LC,Because,football,season,is,"over,",Bill,is,now,training,to,play,hockey,at,school.,,,174,hockey,12,"Because football season is over, Bill is now training to play hockey",2,12,2,9,LC257R2
The fisherman attached the worm to the hook with the sharp point.,258,HC,The,fisherman,attached,the,worm,to,the,hook,with,the,sharp,point.,,,,,219,hook,8,The fisherman attached the worm to the,1,7,5,9,HC258R1
"Outside in the back yard, they needed a long hose with an attachment.",262,MC,Outside,in,the,back,"yard,",they,needed,a,long,hose,with,an,attachment.,,,,136,hose,10,"Outside in the back yard, they needed a long hose with",3,11,2,9,MC262R3
"For their anniversary in Seattle, they booked a room at a nice hotel in town.",264,HC,For,their,anniversary,in,"Seattle,",they,booked,a,room,at,a,nice,hotel,in,town.,,131,hotel,13,"For their anniversary in Seattle, they booked a room at a nice hotel",2,13,2,9,HC264R2
The consultant said that he had run out of ideas to solve the problem.,268,MC,The,consultant,said,that,he,had,run,out,of,ideas,to,solve,the,problem.,,,167,ideas,10,The consultant said that he had run out of,1,9,5,9,MC268R1
The shivering family was huddled in the shelter of a small igloo on a hill.,272,LC,The,shivering,family,was,huddled,in,the,shelter,of,a,small,igloo,on,a,hill.,,101,igloo,12,The shivering family was huddled in the shelter of a small igloo on,3,13,2,9,LC272R3
The famous writer had just run out of ink in the office.,274,MC,The,famous,writer,had,just,run,out,of,ink,in,the,office.,,,,,95,ink,9,The famous writer had just run out of ink,2,9,3,9,MC274R2
The homeless woman tried to inject some insulin to control her blood sugar.,278,LC,The,homeless,woman,tried,to,inject,some,insulin,to,control,her,blood,sugar.,,,,168,insulin,8,The homeless woman tried to inject some,1,7,6,9,LC278R1
I smoothed out the wrinkled pants with the new iron in the bedroom.,279,HC,I,smoothed,out,the,wrinkled,pants,with,the,new,iron,in,the,bedroom.,,,,29,iron,10,I smoothed out the wrinkled pants with the new iron in,3,11,2,9,HC279R3
The rescue workers just learned that the captain had died on the island in Bermuda.,284,LC,The,rescue,workers,just,learned,that,the,captain,had,died,on,the,island,in,Bermuda.,,183,island,13,The rescue workers just learned that the captain had died on the island,2,13,2,9,LC284R2
She smothered the sandwich with peanut butter and lots of jelly made from raspberries.,285,HC,She,smothered,the,sandwich,with,peanut,butter,and,lots,of,jelly,made,from,raspberries.,,,111,jelly,11,She smothered the sandwich with peanut butter and lots of,1,10,4,9,HC285R1
My husband was flipping the pancakes and I was pouring the juice at breakfast.,289,MC,My,husband,was,flipping,the,pancakes,and,I,was,pouring,the,juice,at,breakfast.,,,81,juice,12,My husband was flipping the pancakes and I was pouring the juice at,3,13,1,9,MC289R3
She's locked out because she forgot to take her keys with her.,291,HC,She's,locked,out,because,she,forgot,to,take,her,keys,with,her.,,,,,212,keys,10,She's locked out because she forgot to take her keys,2,10,2,9,HC291R2
Emma bragged to her friends that she had gotten her first kiss on the lips.,295,MC,Emma,bragged,to,her,friends,that,she,had,gotten,her,first,kiss,on,the,lips.,,132,kiss,12,Emma bragged to her friends that she had gotten her first,1,11,4,9,MC295R1
"When my grandfather died, I inherited a silver knife that was valuable.",299,LC,When,my,grandfather,"died,",I,inherited,a,silver,knife,that,was,valuable.,,,,,112,knife,9,"When my grandfather died, I inherited a silver knife that",3,10,2,9,LC299R3
The group of bikers crossed more than six lanes of traffic.,301,MC,The,group,of,bikers,crossed,more,than,six,lanes,of,traffic.,,,,,,43,lanes,9,The group of bikers crossed more than six lanes,2,9,2,9,MC301R2
My supervisor and coworkers have never seen me laugh at work.,305,LC,My,supervisor,and,coworkers,have,never,seen,me,laugh,at,work.,,,,,,125,laugh,9,My supervisor and coworkers have never seen me,1,8,3,9,LC305R1
The owner paid the children to mow the lawn in front of his house.,306,HC,The,owner,paid,the,children,to,mow,the,lawn,in,front,of,his,house.,,,92,lawn,9,The owner paid the children to mow the lawn in,3,10,4,9,HC306R3
"When he crashed his car, he decided to call a lawyer right away.",311,LC,When,he,crashed,his,"car,",he,decided,to,call,a,lawyer,right,away.,,,,49,lawyer,11,"When he crashed his car, he decided to call a lawyer",2,11,2,9,LC311R2
The motorcycle jacket was made out of black leather and tough fabric.,312,HC,The,motorcycle,jacket,was,made,out,of,black,leather,and,tough,fabric.,,,,,124,leather,9,The motorcycle jacket was made out of black,1,8,4,9,HC312R1
The breeze lifted all the leaves in front of his condo.,316,MC,The,breeze,lifted,all,the,leaves,in,front,of,his,condo.,,,,,,142,leaves,6,The breeze lifted all the leaves in,3,7,4,9,MC316R3
"Because Peter never told the truth, everyone knew he was a liar with real issues.",318,HC,Because,Peter,never,told,the,"truth,",everyone,knew,he,was,a,liar,with,real,issues.,,85,liar,12,"Because Peter never told the truth, everyone knew he was a liar",2,12,3,9,HC318R2
To get some peace and quiet he went to the library down the street.,322,MC,To,get,some,peace,and,quiet,he,went,to,the,library,down,the,street.,,,141,library,11,To get some peace and quiet he went to the,1,10,4,9,MC322R1
You can damage your vision if you keep staring at the light in the corner.,326,LC,You,can,damage,your,vision,if,you,keep,staring,at,the,light,in,the,corner.,,70,light,12,You can damage your vision if you keep staring at the light in,3,13,2,9,LC326R3
"At the premier, she wore a black dress and some red lipstick that looked nice.",328,MC,At,the,"premier,",she,wore,a,black,dress,and,some,red,lipstick,that,looked,nice.,,205,lipstick,12,"At the premier, she wore a black dress and some red lipstick",2,12,3,9,MC328R2
"She saw her coworker at the bar, who was very loud and annoying.",332,LC,She,saw,her,coworker,at,the,"bar,",who,was,very,loud,and,annoying.,,,,12,loud,11,"She saw her coworker at the bar, who was very",1,10,3,9,LC332R1
"He didn't eat breakfast, and he forgot to pack his lunch and his thermos.",333,HC,He,didn't,eat,"breakfast,",and,he,forgot,to,pack,his,lunch,and,his,thermos.,,,21,lunch,11,"He didn't eat breakfast, and he forgot to pack his lunch and",3,12,2,9,HC333R3
None of the man's coworkers had a single match which was surprising.,338,LC,,of,the,man's,coworkers,had,a,single,match,which,was,surprising.,,,,,148,match,9,None of the man's coworkers had a single match,2,9,3,9,LC338R2
Ben was great at remembering numbers because he had a good memory since childhood.,339,HC,Ben,was,great,at,remembering,numbers,because,he,had,a,good,memory,since,childhood.,,,22,memory,12,Ben was great at remembering numbers because he had a good,1,11,3,9,HC339R1
The large jug held a lot of milk that looks fresh.,343,MC,The,large,jug,held,a,lot,of,milk,that,looks,fresh.,,,,,,33,milk,8,The large jug held a lot of milk that,3,9,2,9,MC343R3
The hikers climbed to the summit of the mountain in the Adirondacks.,345,HC,The,hikers,climbed,to,the,summit,of,the,mountain,in,the,Adirondacks.,,,,,154,mountain,9,The hikers climbed to the summit of the mountain,2,9,3,9,HC345R2
Our son was innocent and shouldn't have been arrested for murder and arson.,349,MC,Our,son,was,innocent,and,shouldn't,have,been,arrested,for,murder,and,arson.,,,,208,murder,11,Our son was innocent and shouldn't have been arrested for,1,10,3,9,MC349R1
"After arriving at the campus, he wanted to build some muscle real fast.",353,LC,After,arriving,at,the,"campus,",he,wanted,to,build,some,muscle,real,fast.,,,,53,muscle,11,"After arriving at the campus, he wanted to build some muscle real",3,12,1,9,LC353R3
"At the diner, the waitress had forgotten to bring him a napkin made of linen.",355,MC,At,the,"diner,",the,waitress,had,forgotten,to,bring,him,a,napkin,made,of,linen.,,34,napkin,12,"At the diner, the waitress had forgotten to bring him a napkin",2,12,3,9,MC355R2
They decided not to go rafting because the river was too narrow and cramped.,359,LC,They,decided,not,to,go,rafting,because,the,river,was,too,narrow,and,cramped.,,,108,narrow,12,They decided not to go rafting because the river was too,1,11,3,9,LC359R1
"Of all the animals, the giraffe is known for its long neck and distinctive colors.",360,HC,Of,all,the,"animals,",the,giraffe,is,known,for,its,long,neck,and,distinctive,colors.,,211,neck,12,"Of all the animals, the giraffe is known for its long neck and",3,13,2,9,HC360R3
During arts and crafts she broke the tip of the needle while quilting.,365,LC,During,arts,and,crafts,she,broke,the,tip,of,the,needle,while,quilting.,,,,193,needle,11,During arts and crafts she broke the tip of the needle,2,11,2,9,LC365R2
"Before laying its eggs, the robin had to build a nest made of twigs.",366,HC,Before,laying,its,"eggs,",the,robin,had,to,build,a,nest,made,of,twigs.,,,207,nest,11,"Before laying its eggs, the robin had to build a",1,10,4,9,HC366R1
The referee saw the ball roll under the net in the high school gym.,370,MC,The,referee,saw,the,ball,roll,under,the,net,in,the,high,school,gym.,,,54,net,9,The referee saw the ball roll under the net in,3,10,4,9,MC370R3
"Because they are nocturnal creatures, all bats hunt at night in the city.",372,HC,Because,they,are,nocturnal,"creatures,",all,bats,hunt,at,night,in,the,city.,,,,184,night,10,"Because they are nocturnal creatures, all bats hunt at night",2,10,3,9,HC372R2
Jack remembered that he left something in the oven at home.,376,MC,Jack,remembered,that,he,left,something,in,the,oven,at,home.,,,,,,86,oven,9,Jack remembered that he left something in the,1,8,3,9,MC376R1
The celebrity showed signs of an overdose in the motel room.,380,LC,The,celebrity,showed,signs,of,an,overdose,in,the,motel,room.,,,,,,159,overdose,7,The celebrity showed signs of an overdose in,3,8,3,9,LC380R3
At Home Depot they didn't sell the right kind of paint for the mural.,382,MC,At,Home,Depot,they,didn't,sell,the,right,kind,of,paint,for,the,mural.,,,110,paint,11,At Home Depot they didn't sell the right kind of paint,2,11,3,9,MC382R2
The two researchers working in the clinical program needed lots of paper for taking notes.,386,LC,The,two,researchers,working,in,the,clinical,program,needed,lots,of,paper,for,taking,notes.,,72,paper,12,The two researchers working in the clinical program needed lots of,1,11,4,9,LC386R1
